date,description,amount,type,category,accounts,lat,long
6/15/2020,ATM WITHDRAWAL 004537 06/149105 LIMA,1000,debit,Cash & ATM,PLAT BUS CHECKING,41.12626614,-85.15897006
6/13/2020,YOUTUBEPREMIUM 855-836-3987 CAP0TRUKJP,6.99,debit,Electronics & Software,Discover,41.18157516,-85.13425085
6/12/2020,Orig Name Merch,1923.5,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
6/11/2020,Orig Name Merch,792.5,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
6/10/2020,Orig Name Merch,682.5,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
6/9/2020,Verizon Wireless,172.27,debit,Mobile Phone,PREMIER PLUS CKG,41.1299018,-85.13768715
6/9/2020,Orig Name Merch,348,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
6/9/2020,QuickPay with Zelle payment to N ga Pham 9751334299,340,debit,Transfer,PLAT BUS CHECKING,41.06858855,-85.20470036
6/8/2020,Orig Name Merch,1794.5,credit,Income,PLAT BUS CHECKING,41.1291112,-85.00718018
6/8/2020,CHECK 114,459,debit,Check,PLAT BUS CHECKING,41.01797358,-85.12228851
6/8/2020,Orig Name Merch,1999,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
6/8/2020,WITHDRAWAL 06/08,1473,debit,Cash & ATM,PLAT BUS CHECKING,41.18157516,-85.13425085
6/8/2020,Orig Name Merch,1071.39,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
6/8/2020,CHECK 115,477,debit,Check,PLAT BUS CHECKING,41.12380871,-85.13477325
6/8/2020,CHECK 113,361,debit,Check,PLAT BUS CHECKING,41.13402347,-85.16687393
6/8/2020,CHECK 112,509,debit,Check,PLAT BUS CHECKING,41.1299018,-85.13768715
6/8/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.17662066,-85.168291
6/8/2020,PayPal,0.99,debit,Shopping,PREMIER PLUS CKG,41.06858855,-85.20470036
6/7/2020,CTS*FRONTIER ONLINEPAY 800-921-8101 CT5YOYZKFN,63.38,debit,Internet,Discover,41.1291112,-85.00718018
6/7/2020,Amazon,70.61,debit,Shopping,Discover,41.01797358,-85.12228851
6/6/2020,State Farm,49.92,debit,Auto Insurance,Discover,41.12626614,-85.15897006
6/5/2020,MERCH BANKCARD,499.75,debit,Business Services,PLAT BUS CHECKING,41.18157516,-85.13425085
6/5/2020,Orig Name Merch,1354.95,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
6/5/2020,SYNCHRONY BANK PAYMENT 6034 59008224853 WEB ID: 1061537262,31,debit,Credit Card Payment,PREMIER PLUS CKG,41.12380871,-85.13477325
6/5/2020,CITI AUTOPAY PAYMENT 0801 34802392183 WEB ID: CITICARDAP,35,debit,Credit Card Payment,PREMIER PLUS CKG,41.13402347,-85.16687393
6/4/2020,Orig Name Merch,1243.5,credit,Income,PLAT BUS CHECKING,41.1299018,-85.13768715
6/4/2020,NFCU ACH PAYMENT 1317 43204000002 WEB ID: 9000000027,1000,debit,Credit Card Payment,PREMIER PLUS CKG,41.17662066,-85.168291
6/3/2020,CHECK 1015,9499,debit,Check,PLAT BUS CHECKING,41.06858855,-85.20470036
6/3/2020,CHECK 109,383.33,debit,Check,PLAT BUS CHECKING,41.1291112,-85.00718018
6/3/2020,CHECK 110,368.45,debit,Check,PLAT BUS CHECKING,41.01797358,-85.12228851
6/3/2020,AAA LIFE INS PREM PPD ID: 1520891929,31,debit,Life Insurance,PREMIER PLUS CKG,41.12626614,-85.15897006
6/3/2020,DOMAINS G.CO/HELPPAY#CAP0THCURT,6,debit,Internet,Discover,41.18157516,-85.13425085
6/2/2020,Orig Name Merch,499,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
6/2/2020,PAYMENTECH,9.95,debit,Fast Food,PLAT BUS CHECKING,41.12380871,-85.13477325
6/2/2020,Orig Name Merch,623.5,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
6/2/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,1000,debit,Credit Card Payment,PREMIER PLUS CKG,41.1299018,-85.13768715
6/1/2020,Amazon,6.23,debit,Shopping,Discover,41.17662066,-85.168291
6/1/2020,YMCA,30.2,debit,Gym,Discover,41.06858855,-85.20470036
6/1/2020,Payment Thank You-Mobile,400,credit,Credit Card Payment,CREDIT CARD,41.1291112,-85.00718018
6/1/2020,PURCHASE INTEREST CHARGE,20.9,debit,Finance Charge,CREDIT CARD,41.01797358,-85.12228851
6/1/2020,Payment Thank You-Mobile,300,credit,Credit Card Payment,CREDIT CARD,41.12626614,-85.15897006
6/1/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.18157516,-85.13425085
6/1/2020,Chase card ending in 7780 06/01,400,debit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
6/1/2020,VACP TREAS 310 XXVA BENEF PPD ID: 9111036002,1938.96,credit,Paycheck,PREMIER PLUS CKG,41.12380871,-85.13477325
6/1/2020,Chase card ending in 2458 06/01,300,debit,Credit Card Payment,PREMIER PLUS CKG,41.13402347,-85.16687393
6/1/2020,CHECK 108,504.83,debit,Check,PLAT BUS CHECKING,41.1299018,-85.13768715
6/1/2020,Chase card ending in 9662 06/01,931.55,debit,Credit Card Payment,PLAT BUS CHECKING,41.17662066,-85.168291
6/1/2020,Chase card ending in 2837 06/01,19789.89,debit,Credit Card Payment,PLAT BUS CHECKING,41.06858855,-85.20470036
6/1/2020,Orig Name Merch,1786,credit,Income,PLAT BUS CHECKING,41.1291112,-85.00718018
6/1/2020,QuickPay with Zelle payment to N hu Nguyen-Irish 9699437637,1082.97,debit,Transfer,PLAT BUS CHECKING,41.01797358,-85.12228851
6/1/2020,CHECK 111,371.66,debit,Check,PLAT BUS CHECKING,41.12626614,-85.15897006
6/1/2020,Orig Name Merch,532.5,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
6/1/2020,Orig Name Merch,1026,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
6/1/2020,Orig Name Sbad,20300,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
5/31/2020,ADT Security,52.99,debit,Home Services,Discover,41.13402347,-85.16687393
5/31/2020,Netflix,12.99,debit,Movies & DVDs,Discover,41.1299018,-85.13768715
5/31/2020,INTERNET PAYMENT - THANK YOU,1000,credit,Credit Card Payment,Discover,41.17662066,-85.168291
5/29/2020,State Farm,51.06,debit,Auto Insurance,Discover,41.06858855,-85.20470036
5/29/2020,ORIG CO NAME:SBAD TREAS 310 ORIG ID:9101036151 DESC DATE:052920 CO ENTRY DESCR: MISC PAYSEC:CCD TRAC,9000,credit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
5/29/2020,Orig Name Merch,758.1,credit,Income,PLAT BUS CHECKING,41.01797358,-85.12228851
5/28/2020,Lee Nails,508,debit,Personal Care,PLAT BUS CHECKING,41.12626614,-85.15897006
5/28/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,1000,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
5/28/2020,NFCU ACH PAYMENT 1312 32932000002 WEB ID: 9000000027,700,debit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
5/27/2020,Amazon,48.78,credit,Shopping,Discover,41.12380871,-85.13477325
5/27/2020,INTERNET PAYMENT - THANK YOU,1000,credit,Credit Card Payment,Discover,41.13402347,-85.16687393
5/27/2020,INTEREST CHARGE ON PURCHASES,64.87,debit,Finance Charge,Discover,41.1299018,-85.13768715
5/27/2020,Online Transfer from CHK ...0110 transaction#: 9675530162,2000,credit,Transfer,PREMIER PLUS CKG,41.17662066,-85.168291
5/27/2020,Chase card ending in 8383 05/27,689.34,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
5/27/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.1291112,-85.00718018
5/27/2020,Chase card ending in 2458 05/27,400,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
5/27/2020,Payment Thank You-Mobile,400,credit,Credit Card Payment,CREDIT CARD,41.12626614,-85.15897006
5/27/2020,Orig Name Merch,764.5,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
5/27/2020,Orig Name Merch,1430.7,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
5/26/2020,Orig Name Merch,498.5,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
5/26/2020,Orig Name Merch,1040,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
5/26/2020,Orig Name Merch,420,credit,Income,PLAT BUS CHECKING,41.1299018,-85.13768715
5/26/2020,CHECK 105,294.25,debit,Check,PLAT BUS CHECKING,41.17662066,-85.168291
5/26/2020,Orig Name Merch,1253,credit,Income,PLAT BUS CHECKING,41.06858855,-85.20470036
5/26/2020,CHECK 104,398.33,debit,Check,PLAT BUS CHECKING,41.1291112,-85.00718018
5/26/2020,CHECK 107,303.62,debit,Check,PLAT BUS CHECKING,41.01797358,-85.12228851
5/26/2020,QuickPay with Zelle payment to A nna Ngo 9665820111,100,debit,Transfer,PLAT BUS CHECKING,41.12626614,-85.15897006
5/26/2020,CHECK 106,200.64,debit,Check,PLAT BUS CHECKING,41.18157516,-85.13425085
5/26/2020,AUTOMATIC PAYMENT - THANK,55,credit,Credit Card Payment,CREDIT CARD,41.11669623,-85.12910843
5/26/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.12380871,-85.13477325
5/26/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.13402347,-85.16687393
5/26/2020,State Indiana Ui,128,credit,Income,PREMIER PLUS CKG,41.1299018,-85.13768715
5/26/2020,State Indiana Ui,128,credit,Income,PREMIER PLUS CKG,41.17662066,-85.168291
5/26/2020,QuickPay with Zelle payment from NHU NGUYEN 9656780275,20.35,credit,Transfer,PREMIER PLUS CKG,41.06858855,-85.20470036
5/26/2020,INTEREST PAYMENT,0.01,credit,Interest Income,PREMIER PLUS CKG,41.1291112,-85.00718018
5/26/2020,CHASE CREDIT CRD AUTOPAY 0000 00000081361 PPD ID: 4760039224,55,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
5/25/2020,Amazon,29.95,debit,Shopping,Discover,41.12626614,-85.15897006
5/23/2020,Amazon,20.32,debit,Shopping,Discover,41.18157516,-85.13425085
5/22/2020,E-ZPass,90.7,debit,Auto & Transport,Discover,41.11669623,-85.12910843
5/22/2020,Orig Name Merch,446,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
5/22/2020,ADT Security,52.63,debit,Home Services,PLAT BUS CHECKING,41.13402347,-85.16687393
5/21/2020,ATM Fee,3.5,debit,ATM Fee,PREMIER PLUS CKG,41.1299018,-85.13768715
5/21/2020,NON-CHASE ATM WITHDRAW 695145 05/21417 SOUTH,180,debit,Cash & ATM,PREMIER PLUS CKG,41.17662066,-85.168291
5/21/2020,CHECK 1073,150,debit,Check,PLAT BUS CHECKING,41.06858855,-85.20470036
5/21/2020,CHECK 1009,644.79,debit,Check,PLAT BUS CHECKING,41.1291112,-85.00718018
5/21/2020,Orig Name Merch,1444,credit,Income,PLAT BUS CHECKING,41.01797358,-85.12228851
5/21/2020,Comcast,391.73,debit,Television,PLAT BUS CHECKING,41.12626614,-85.15897006
5/21/2020,OfficeMax,81.23,debit,Office Supplies,PLAT BUS CHECKING,41.18157516,-85.13425085
5/20/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,1000,debit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
5/20/2020,CHECK 1075,60,debit,Check,PLAT BUS CHECKING,41.12380871,-85.13477325
5/20/2020,CHECK 1012,839.37,debit,Check,PLAT BUS CHECKING,41.13402347,-85.16687393
5/20/2020,Orig Name Merch,540,credit,Income,PLAT BUS CHECKING,41.1299018,-85.13768715
5/20/2020,Amazon,6.92,debit,Shopping,Discover,41.17662066,-85.168291
5/19/2020,Orig Name Merch,1075.63,credit,Income,PLAT BUS CHECKING,41.06858855,-85.20470036
5/19/2020,To THR EE RIVERS FCU 05/19,650,debit,Auto Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
5/19/2020,CHECK 1014,752.11,debit,Check,PLAT BUS CHECKING,41.01797358,-85.12228851
5/19/2020,CHECK 1011,772.12,debit,Check,PLAT BUS CHECKING,41.12626614,-85.15897006
5/19/2020,Online Transfer from CHK ...0832 transaction#: 9635625333,650,credit,Transfer,PLAT BUS CHECKING,41.18157516,-85.13425085
5/19/2020,CHECK 1074,150,debit,Check,PLAT BUS CHECKING,41.11669623,-85.12910843
5/18/2020,INTERNET PAYMENT - THANK YOU,1000,credit,Credit Card Payment,Discover,41.12380871,-85.13477325
5/18/2020,REAL TIME TRANSFER RECD FROM ABA /021000021 FROM: PAYPAL REF: 20051813175942354 INFO: IID: 202005180,48.25,credit,Transfer,PREMIER PLUS CKG,41.13402347,-85.16687393
5/18/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.1299018,-85.13768715
5/18/2020,Online Transfer to CHK ...7397 t ransaction#: 9629931352 05/18,48.25,debit,Transfer,PREMIER PLUS CKG,41.17662066,-85.168291
5/18/2020,QuickPay with Zelle payment to N ga Pham- Nickie 9629602238,878.51,debit,Transfer,PLAT BUS CHECKING,41.06858855,-85.20470036
5/18/2020,Sam's Club,41.56,debit,Shopping,PLAT BUS CHECKING,41.1291112,-85.00718018
5/18/2020,NIPSCO,156.48,debit,Utilities,PLAT BUS CHECKING,41.01797358,-85.12228851
5/18/2020,Orig Name Merch,2217,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
5/18/2020,Online Transfer from CHK ...2107 transaction#: 9629931352,48.25,credit,Transfer,PLAT BUS CHECKING,41.18157516,-85.13425085
5/18/2020,WITHDRAWAL 05/18,6000,debit,Cash & ATM,PLAT BUS CHECKING,41.11669623,-85.12910843
5/18/2020,Orig Name Merch,2372,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
5/18/2020,Orig Name Merch,2676,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
5/18/2020,AEP,200,debit,Utilities,PLAT BUS CHECKING,41.1299018,-85.13768715
5/15/2020,Merch Bankcard Comb,2445.19,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
5/15/2020,CITI CARD ONLINE PAYMENT 4201 15670945337 WEB ID: CITICTP,600,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
5/15/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,1000,debit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
5/14/2020,Papa John's,21.02,debit,Fast Food,PLAT BUS CHECKING,41.01797358,-85.12228851
5/13/2020,INTERNET PAYMENT - THANK YOU,1000,credit,Credit Card Payment,Discover,41.12626614,-85.15897006
5/13/2020,YOUTUBEPREMIUM 855-836-3987 CAP0TKUKQ1,6.99,debit,Electronics & Software,Discover,41.18157516,-85.13425085
5/13/2020,AAA LIFE INS PREM PPD ID: 1520891929,16,debit,Life Insurance,PREMIER PLUS CKG,41.11669623,-85.12910843
5/13/2020,Merch Bankcard Comb,2526.1,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
5/13/2020,Merch Bankcard Comb,2452.33,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
5/12/2020,Amazon,213.99,debit,Shopping,Discover,41.1299018,-85.13768715
5/11/2020,Merch Bankcard Comb,60,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
5/11/2020,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,35,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
5/11/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.1291112,-85.00718018
5/8/2020,CTS*FRONTIER ONLINEPAY 800-921-8101 CT5W1TSO4X,63.38,debit,Internet,Discover,41.01797358,-85.12228851
5/8/2020,AUTOMATIC PAYMENT - THANK,35,credit,Credit Card Payment,CREDIT CARD,41.12626614,-85.15897006
5/8/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.18157516,-85.13425085
5/8/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.11669623,-85.12910843
5/8/2020,State Indiana Ui,644,credit,Income,PREMIER PLUS CKG,41.12380871,-85.13477325
5/7/2020,Amazon,16.04,debit,Shopping,Discover,41.13402347,-85.16687393
5/7/2020,Verizon Wireless,172.27,debit,Mobile Phone,PREMIER PLUS CKG,41.1299018,-85.13768715
5/6/2020,PayPal,0.99,debit,Shopping,PREMIER PLUS CKG,41.17662066,-85.168291
5/6/2020,State Farm,49.92,debit,Auto Insurance,Discover,41.06858855,-85.20470036
5/5/2020,Small Business N,6250,credit,Income,PLAT BUS CHECKING,41.1291112,-85.00718018
5/5/2020,CITI AUTOPAY PAYMENT 0801 08020082601 WEB ID: CITICARDAP,35,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
5/5/2020,PayPal,10.69,debit,Shopping,PREMIER PLUS CKG,41.12626614,-85.15897006
5/4/2020,ATM WITHDRAWAL 008048 05/039105 LIMA,560,debit,Cash & ATM,PLAT BUS CHECKING,41.18157516,-85.13425085
5/4/2020,CITI CARD ONLINE PAYMENT 4201 05115884701 WEB ID: CITICTP,2000,debit,Credit Card Payment,PLAT BUS CHECKING,41.11669623,-85.12910843
5/4/2020,CHECK dated 05/04 1007,3000,debit,Mortgage & Rent,PLAT BUS CHECKING,41.12380871,-85.13477325
5/4/2020,ATM CASH DEPOSIT 05/04 9105 LIMA RD FORT WAYNE IN,3000,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
5/4/2020,PAYMENTECH FEE 6461 345 CCD ID: 1020401225,9.95,debit,Fees & Charges,PLAT BUS CHECKING,41.1299018,-85.13768715
5/4/2020,Synchrony Bank CC payment 6034 59008224853 WEB ID: 9856794001,100,debit,Credit Card Payment,PREMIER PLUS CKG,41.17662066,-85.168291
5/4/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,1356,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
5/4/2020,AAA LIFE INS PREM PPD ID: 1520891929,31,debit,Life Insurance,PREMIER PLUS CKG,41.1291112,-85.00718018
5/3/2020,DOMAINS G.CO/HELPPAY#CAP0T9Q2VN,6,debit,Internet,Discover,41.01797358,-85.12228851
5/1/2020,Loan Funding,6250,credit,Loan Principal,BB-SBA LOAN,41.12626614,-85.15897006
5/1/2020,PURCHASE INTEREST CHARGE,21.19,debit,Finance Charge,CREDIT CARD,41.18157516,-85.13425085
5/1/2020,VACP TREAS 310 XXVA BENEF PPD ID: 9111036002,1938.96,credit,Paycheck,PREMIER PLUS CKG,41.11669623,-85.12910843
5/1/2020,DEPOSIT ID NUMBER 261842,9900,credit,Rental Income,PLAT BUS CHECKING,41.12380871,-85.13477325
5/1/2020,Chase card ending in 5026 05/01,1971,debit,Credit Card Payment,PLAT BUS CHECKING,41.13402347,-85.16687393
5/1/2020,Chase card ending in 9662 05/01,2000,debit,Credit Card Payment,PLAT BUS CHECKING,41.1299018,-85.13768715
5/1/2020,Chase card ending in 5811 05/01,3929,debit,Credit Card Payment,PLAT BUS CHECKING,41.17662066,-85.168291
5/1/2020,INTERNET PAYMENT - THANK YOU,1356,credit,Credit Card Payment,Discover,41.06858855,-85.20470036
4/30/2020,ADT Security,52.99,debit,Home Services,Discover,41.1291112,-85.00718018
4/30/2020,Netflix,12.99,debit,Movies & DVDs,Discover,41.01797358,-85.12228851
4/30/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,140,debit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
4/30/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,279.93,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
4/30/2020,AEP ONLINE payment PPD ID: 9500000000,261.45,debit,Credit Card Payment,PLAT BUS CHECKING,41.11669623,-85.12910843
4/29/2020,State Farm,51.06,debit,Auto Insurance,Discover,41.12380871,-85.13477325
4/29/2020,INTERNET PAYMENT - THANK YOU,279.93,credit,Credit Card Payment,Discover,41.13402347,-85.16687393
4/28/2020,Amazon,48.78,debit,Shopping,Discover,41.1299018,-85.13768715
4/28/2020,INTERNET PAYMENT - THANK YOU,140,credit,Credit Card Payment,Discover,41.17662066,-85.168291
4/28/2020,CASHBACK BONUS REDEMPTION payment/STMT CRDT,20.07,credit,Bonus,Discover,41.06858855,-85.20470036
4/27/2020,Amazon,8.87,debit,Shopping,Discover,41.1291112,-85.00718018
4/27/2020,Amazon,36.36,debit,Shopping,Discover,41.01797358,-85.12228851
4/27/2020,INTEREST CHARGE ON PURCHASES,86.59,debit,Finance Charge,Discover,41.12626614,-85.15897006
4/27/2020,Lowe's,204.53,debit,Home Improvement,PLAT BUS CHECKING,41.18157516,-85.13425085
4/27/2020,Lowe's,76.01,debit,Home Improvement,PLAT BUS CHECKING,41.11669623,-85.12910843
4/27/2020,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,62,debit,Credit Card Payment,PREMIER PLUS CKG,41.12380871,-85.13477325
4/26/2020,Amazon,5.79,debit,Shopping,Discover,41.13402347,-85.16687393
4/26/2020,AUTOMATIC PAYMENT - THANK,62,credit,Credit Card Payment,CREDIT CARD,41.1299018,-85.13768715
4/23/2020,INTEREST PAYMENT,0.05,credit,Interest Income,PREMIER PLUS CKG,41.17662066,-85.168291
4/22/2020,ADT Security,52.63,debit,Home Services,PLAT BUS CHECKING,41.06858855,-85.20470036
4/22/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,876,debit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
4/22/2020,NFCU ACH PAYMENT 1292 73412000002 WEB ID: 9000000027,794,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
4/21/2020,QuickPay with Zelle payment to P huong Han 9488958622,600,debit,Transfer,PREMIER PLUS CKG,41.12626614,-85.15897006
4/21/2020,Chase card ending in 8383 04/21,80.78,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
4/20/2020,CHECK dated 04/20 1067,400,debit,Babysitter & Daycare,PLAT BUS CHECKING,41.11669623,-85.12910843
4/20/2020,Online Transfer from CHK ...2107 transaction#: 9483644817,35,credit,Transfer,PLAT BUS CHECKING,41.12380871,-85.13477325
4/20/2020,Online Transfer from CHK ...2107 transaction#: 9483603502,1500,credit,Transfer,PLAT BUS CHECKING,41.13402347,-85.16687393
4/20/2020,Online Transfer from CHK ...1759 transaction#: 9483369890,1500,credit,Transfer,PLAT BUS CHECKING,41.1299018,-85.13768715
4/20/2020,PayPal,12.99,debit,Shopping,PREMIER PLUS CKG,41.17662066,-85.168291
4/20/2020,Online Transfer to CHK ...7397 t ransaction#: 9483603502 04/20,1500,debit,Transfer,PREMIER PLUS CKG,41.06858855,-85.20470036
4/20/2020,CHECK dated 04/20 166,100,debit,Babysitter & Daycare,PREMIER PLUS CKG,41.1291112,-85.00718018
4/20/2020,CHECK dated 04/20 167,100,debit,Babysitter & Daycare,PREMIER PLUS CKG,41.01797358,-85.12228851
4/20/2020,Online Transfer to CHK ...7397 t ransaction#: 9483644817 04/20,35,debit,Transfer,PREMIER PLUS CKG,41.12626614,-85.15897006
4/20/2020,Chase card ending in 5811 04/20,300,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
4/20/2020,Chase card ending in 9662 04/20,2000,debit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
4/20/2020,TN IVY TECH INDIANA PAYP 9135996699 KS,47.27,debit,Restaurants,Discover,41.12380871,-85.13477325
4/20/2020,IVY TECH INDIANA PAYPATH 9135996699 KS,1658.72,debit,Restaurants,Discover,41.13402347,-85.16687393
4/20/2020,INTERNET PAYMENT - THANK YOU,876,credit,Credit Card Payment,Discover,41.1299018,-85.13768715
4/15/2020,Online Transfer to CHK ...2107 t ransaction#: 9458866884 04/15,48.78,debit,Transfer,PLAT BUS CHECKING,41.17662066,-85.168291
4/15/2020,Online Transfer from CHK ...7397 transaction#: 9458866884,48.78,credit,Transfer,PREMIER PLUS CKG,41.06858855,-85.20470036
4/13/2020,Verizon Wireless,173.24,debit,Mobile Phone,PREMIER PLUS CKG,41.1291112,-85.00718018
4/13/2020,YOUTUBEPREMIUM 855-836-3987 CAP0SOBAEH,6.99,debit,Electronics & Software,Discover,41.01797358,-85.12228851
4/9/2020,QuickPay with Zelle payment to P huong Han 9424748241,600,debit,Transfer,PREMIER PLUS CKG,41.12626614,-85.15897006
4/7/2020,CITI AUTOPAY PAYMENT 0800 83826390652 WEB ID: CITICARDAP,35,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
4/7/2020,State Farm,54.85,debit,Auto Insurance,Discover,41.11669623,-85.12910843
4/7/2020,CTS*FRONTIER ONLINEPAY 800-921-8101 CT5T4VY7M5,63.38,debit,Internet,Discover,41.12380871,-85.13477325
4/6/2020,MERCH BANKCARD BILLNG 5200 03813057 CCD ID: 1470770502,309.48,debit,Business Services,PLAT BUS CHECKING,41.13402347,-85.16687393
4/6/2020,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM351013939,146,debit,Transfer,PLAT BUS CHECKING,41.1299018,-85.13768715
4/6/2020,PayPal,0.99,debit,Shopping,PREMIER PLUS CKG,41.17662066,-85.168291
4/6/2020,Xoom,102.99,debit,Transfer,PREMIER PLUS CKG,41.06858855,-85.20470036
4/3/2020,Amazon,35.09,debit,Shopping,Discover,41.1291112,-85.00718018
4/3/2020,DOMAINS G.CO/HELPPAY#CAP0SD7QCH,6,debit,Internet,Discover,41.01797358,-85.12228851
4/3/2020,Synchrony Bank CC payment 6034 59008224853 WEB ID: 9856794001,100,debit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
4/3/2020,AAA LIFE INS PREM PPD ID: 1520891929,31,debit,Life Insurance,PREMIER PLUS CKG,41.18157516,-85.13425085
4/2/2020,DISCOVER E-PAYMENT 9565 WEB ID: 2510020270,1000,debit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
4/2/2020,QuickPay with Zelle payment from NHU NGUYEN 9390036168,4,credit,Transfer,PREMIER PLUS CKG,41.12380871,-85.13477325
4/2/2020,REMOTE ONLINE DEPOSIT # 1 1,1425,credit,Income,PREMIER PLUS CKG,41.13402347,-85.16687393
4/2/2020,DISCOVER CASH AWARD PPD ID: 7510020270,48.85,credit,Credit Card Payment,PREMIER PLUS CKG,41.1299018,-85.13768715
4/1/2020,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,41.17662066,-85.168291
4/1/2020,Chase card ending in 7780 04/01,500,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
4/1/2020,CITI CARD ONLINE PAYMENT 4300 78313281031 WEB ID: CITICTP,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
4/1/2020,Chase card ending in 9662 04/01,500,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
4/1/2020,Online Transfer from CHK ...7397 transaction#: 9382714537,1938.96,credit,Transfer,PREMIER PLUS CKG,41.12626614,-85.15897006
4/1/2020,Chase card ending in 8383 04/01,170.01,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
4/1/2020,Chase card ending in 2458 04/01,500,debit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
